a,b,a_name,b_name,overlap_days,r0_raw_close,k_raw20,d_raw20,d_raw60max,r0_ret,k_ret_sig,d_ret_sig,k_ret60,d_ret60,h1_k,h1_d,h2_k,h2_d,half_stable,half_sign_consistent,p_bs,bs_pass,verdict
sse/880877,sse/880825,sse/880877 户数减少,sse/880825 预计转亏,940,0.49902953064818156,20,-0.22982601502333655,0.6040531242278302,0.5171494773500317,5,0.13176018722232546,5,0.13176018722232546,19,0.1896689408804904,5,0.18868292382497426,False,True,,False,rejected:not_stable_not_significant
sse/000012,sse/880677,sse/000012 国债指数,sse/880677 活跃可转债,731,-0.6738392380832117,20,0.11742759972921857,0.40188064588769745,-0.1641699002408133,12,0.1315195992394162,52,0.13395527763402396,8,0.14863286491446867,9,0.15951653681300942,True,True,0.225,False,rejected:half-stable
sse/880473,sse/880825,sse/880473 保险,sse/880825 预计转亏,940,0.761534596048667,20,0.15716387279620914,0.27643835600168765,0.31467951099599256,9,0.13127160407542526,9,0.13127160407542526,17,-0.1540439858619079,9,0.17250387464157674,False,False,,False,rejected:sign_flips_between_halves
sse/880836,sse/880825,sse/880836 配股股,sse/880825 预计转亏,771,0.4779768477814679,20,0.12889140217299,0.4960615264397364,0.4656545255109844,1,0.13117003791232676,1,0.13117003791232676,13,0.21678857711271637,1,0.2740015823694969,False,True,,False,rejected:not_stable_not_significant
sse/880844,sse/880785,sse/880844 预计扭亏,sse/880785 最近多板,1339,0.3906609088728697,18,-0.18719696586335638,0.18719696586335638,0.044294307000236136,8,-0.13103001088703498,8,-0.13103001088703498,1,0.1555658827355114,8,-0.1594106985597678,False,False,,False,rejected:sign_flips_between_halves
sse/880892,sse/880825,sse/880892 高质押股,sse/880825 预计转亏,940,0.5481388898182605,20,-0.2134564114936473,0.6293779627714536,0.630252409296902,1,0.1304300631324306,1,0.1304300631324306,15,0.10001846244194021,1,0.2027837315767435,False,True,,False,rejected:not_stable_not_significant
sse/880785,sse/880898,sse/880785 最近多板,sse/880898 近已解禁,1258,0.5197494128794492,18,0.20190308602955342,0.20190308602955342,0.11083023641488103,12,0.13024397154474088,12,0.13024397154474088,20,-0.10355666235167041,12,0.16319008990441616,False,False,,False,rejected:sign_flips_between_halves
sse/880793,sse/880825,sse/880793 基金减仓,sse/880825 预计转亏,940,0.5667054746231207,20,-0.154678354109771,0.47312619857579624,0.5549994793512114,1,0.1300406460266083,1,0.1300406460266083,19,0.1393506630864839,1,0.1807281738161153,False,True,,False,rejected:not_stable_not_significant
sse/880335,sse/880825,sse/880335 化工,sse/880825 预计转亏,940,0.39227591188327693,20,-0.13431203728079377,0.47202668400301073,0.5419523833048503,2,0.12932150210376445,2,0.12932150210376445,19,0.17185092360373996,1,0.21055430941369163,False,True,,False,rejected:not_stable_not_significant
sse/880772,sse/880723,sse/880772 最近闪拉,sse/880723 发可转债,536,-0.32884078496478025,20,-0.3100365985936126,0.5811271646597,-0.01933228581330498,2,-0.1287616663800846,45,0.19138290252367535,16,-0.15362981571209777,2,-0.1961778471745742,False,True,,False,rejected:not_stable_not_significant
sse/880822,sse/880756,sse/880822 昨收活跃,sse/880756 机构吸筹,1140,0.6178269776947418,20,0.12037696862837666,0.4405481846225233,0.41345429495265484,17,-0.12869225604349493,34,-0.1595962600085234,8,0.1164319114902076,17,-0.17290408404860008,False,False,,False,rejected:sign_flips_between_halves
sse/880844,sse/880756,sse/880844 预计扭亏,sse/880756 机构吸筹,828,0.5105117123490363,20,0.13800378203855906,0.5010415154363062,0.4303222358685,17,0.12826545337252696,17,0.12826545337252696,18,0.0958541277098254,17,0.17420426930607802,True,True,0.1975,False,rejected:half-stable
sse/880453,sse/880735,sse/880453 公共交通,sse/880735 专精特新,1206,0.25419471831160073,20,0.20201262483993454,0.594555930568575,0.49434897931101207,12,-0.1282347817810215,12,-0.1282347817810215,1,-0.08769302359888202,12,-0.16392172458812762,False,True,,False,rejected:not_stable_not_significant
sse/880778,sse/880677,sse/880778 次新预增,sse/880677 活跃可转债,645,0.35867305350148904,20,0.12304635581074574,0.522864190783369,0.5637520868993521,16,-0.12778850354677668,16,-0.12778850354677668,3,-0.10838074302434036,16,-0.19777280614116488,False,True,,False,rejected:not_stable_not_significant
sse/880889,sse/880772,sse/880889 不活跃股,sse/880772 最近闪拉,1002,-0.536130264423631,20,0.15822866907101862,0.35070432026805165,0.05860292569447249,14,0.1270489185059162,44,0.1662100879612103,10,-0.13843465143350495,14,0.1699120608834289,False,False,,False,rejected:sign_flips_between_halves
sse/880785,sse/880640,sse/880785 最近多板,sse/880640 历史新高,919,0.39891989890918944,18,0.45566418453506685,0.45566418453506685,0.09562343822357539,11,0.12641421885871135,11,0.12641421885871135,15,0.18333937148962837,11,0.17416878933466756,True,True,0.2,False,rejected:half-stable
sse/880866,sse/880771,sse/880866 近期新低,sse/880771 MSCI中盘,1711,-0.14536832754198523,20,0.12333297615567744,0.4204880364429392,0.1325484068583551,16,-0.12575072537460627,16,-0.12575072537460627,16,-0.23440163697703292,3,-0.08036594447643991,False,True,,False,rejected:not_stable_not_significant
sse/880809,sse/880772,sse/880809 基金独门,sse/880772 最近闪拉,1038,-0.38243989039543225,20,0.3257364457749785,0.6858292902474777,0.09603989837961655,16,0.1254017368797124,44,0.1555686390623947,12,0.09322940155283957,16,0.18244586605640234,True,True,0.2025,False,rejected:half-stable
sse/880854,sse/880721,sse/880854 预高送转,sse/880721 北上重仓,839,0.07346052903421495,20,-0.1329285712159675,0.48288943957046626,0.10412018971522077,6,0.12495284528313036,54,0.14579265084025664,6,0.16213445924717235,2,-0.1401241384291289,False,False,,False,rejected:sign_flips_between_halves
sse/880845,sse/880677,sse/880845 高股息股,sse/880677 活跃可转债,731,-0.5286866327833759,20,0.15844507116568568,0.4765947456201277,0.13670682085786195,15,0.12463430044123013,47,0.14712139658625162,17,0.193507422671709,7,0.16763895977442206,False,True,,False,rejected:not_stable_not_significant
sse/880880,sse/880081,sse/880880 近期强势,sse/880081 轮动趋势,1058,0.15689413317098103,20,-0.1942671701220038,0.5011961593953703,0.5032760079724862,12,-0.12435949940000848,12,-0.12435949940000848,20,-0.1291510149461003,12,-0.14866803464466388,False,True,,False,rejected:not_stable_not_significant
sse/880785,sse/880756,sse/880785 最近多板,sse/880756 机构吸筹,1146,0.399701088569379,18,0.23309950460355078,0.3060631144923967,0.12444353891649855,8,0.12407297837155139,8,0.12407297837155139,20,-0.15809258552283195,8,0.162456289379591,False,False,,False,rejected:sign_flips_between_halves
sse/880367,sse/880810,sse/880367 纺织服饰,sse/880810 陆股通增,1540,0.46340122064316813,20,-0.16090661184393024,0.33228876039193656,0.6430123621374294,1,-0.12335960780533553,1,-0.12335960780533553,1,-0.1492056580820401,1,-0.0920707441200121,True,True,0.015,True,"VALIDATED:half-stable,bootstrap<0.05"
sse/880895,sse/880677,sse/880895 持续增长,sse/880677 活跃可转债,731,-0.4353220243723112,20,0.20131692004841228,0.5558133582416016,0.10977348605549457,3,0.12332277315707887,3,0.12332277315707887,2,0.16025908739398081,3,0.19143338277618036,True,True,0.35,False,rejected:half-stable
sse/880866,sse/880887,sse/880866 近期新低,sse/880887 次新超跌,2047,-0.10859929422277453,20,0.15879071266435424,0.4965145667574401,0.14244062341424416,16,-0.12332205107993338,16,-0.12332205107993338,16,-0.27916558416287746,3,-0.07734171403872755,False,True,,False,rejected:not_stable_not_significant
sse/880773,sse/880898,sse/880773 最近闪跌,sse/880898 近已解禁,523,0.03178091303212778,6,-0.03897533611172191,0.5342347931775752,0.03252252520697988,6,-0.12323563347248354,45,0.210842112739076,2,0.15262504885823017,11,-0.20392597626862763,False,False,,False,rejected:sign_flips_between_halves
sse/880823,sse/880723,sse/880823 微盘股,sse/880723 发可转债,1221,0.2672402308587305,20,0.12261504639635862,0.4018507344407464,0.6067658219062215,2,-0.12308627855711268,2,-0.12308627855711268,2,-0.09897931707596072,2,-0.13570130808136602,True,True,0.0675,False,rejected:half-stable
sse/880453,sse/880793,sse/880453 公共交通,sse/880793 基金减仓,1589,0.1890054868548274,20,0.14378296860976938,0.43389784305193485,0.43015675068284875,12,-0.1230131393636093,12,-0.1230131393636093,2,-0.12808941238212096,12,-0.1666617185205807,False,True,,False,rejected:not_stable_not_significant
sse/880344,sse/880822,sse/880344 建材,sse/880822 昨收活跃,1341,0.5612409914179569,20,-0.15770016272732784,0.5022260395813121,0.4151894426362073,2,0.12286583147776516,34,0.12475029017863398,2,0.12159777309062098,2,0.12484850698466728,True,True,0.045,True,"VALIDATED:half-stable,bootstrap<0.05"
sse/880892,sse/880810,sse/880892 高质押股,sse/880810 陆股通增,1540,0.19136865683494775,20,-0.16105678447938715,0.3534247713990243,0.7244333577284734,1,-0.12181702138747916,1,-0.12181702138747916,1,-0.16275506264396827,16,-0.10688203649319239,False,True,,False,rejected:not_stable_not_significant
sse/880864,sse/880825,sse/880864 昨日振荡,sse/880825 预计转亏,940,0.1444401043161055,20,0.09973113681520823,0.4423500116255442,0.5030324169347438,2,0.12169750442060293,36,-0.13957717818722862,19,0.13235211986000692,3,0.160607478507552,False,True,,False,rejected:not_stable_not_significant
sse/880473,sse/880756,sse/880473 保险,sse/880756 机构吸筹,1146,0.28975646098856617,20,0.2008519759438245,0.6418205557173076,0.2533110597613935,2,0.12139560091009896,2,0.12139560091009896,6,0.16120669824317563,17,0.1170818968969991,False,True,,False,rejected:not_stable_not_significant
sse/880790,sse/880818,sse/880790 高负债率,sse/880818 通达信热股,1005,0.4707848004598538,20,0.11613027208662424,0.4090894523149097,0.5852560508370885,1,0.121179020746069,1,0.121179020746069,18,-0.17031881668854343,1,0.13395133064872541,False,False,,False,rejected:sign_flips_between_halves
sse/880772,sse/880735,sse/880772 最近闪拉,sse/880735 专精特新,521,-0.09219758253263634,20,-0.38720039128610506,0.8160355702493749,-0.041974351505434535,19,-0.12116302362363118,43,-0.14297087760145238,2,-0.1372852876147754,19,-0.22836140632141047,False,True,,False,rejected:not_stable_not_significant
sse/880858,sse/880620,sse/880858 国开持股,sse/880620 券商金股,1042,0.6152822183190702,20,-0.13120622370927004,0.4026679610296432,0.5012680635298299,5,-0.12110727247275847,5,-0.12110727247275847,18,-0.15126040973863447,3,0.12226682276491428,False,False,,False,rejected:sign_flips_between_halves
sse/880890,sse/880603,sse/880890 配股预案,sse/880603 新进指标股,913,-0.38336725801812005,20,0.2315252016729784,0.3990666386332447,0.3268151479810937,18,-0.12104980211465333,18,-0.12104980211465333,2,0.11499367392856577,18,-0.18981406299080855,False,False,,False,rejected:sign_flips_between_halves
sse/880857,sse/880892,sse/880857 证金汇金持股,sse/880892 高质押股,2035,0.08865451526608172,20,0.15333217164548069,0.3624536755915304,0.7250432810447779,1,0.12089562589553053,1,0.12089562589553053,1,0.15313354654371686,17,0.10620355017878241,False,True,,False,rejected:not_stable_not_significant
sse/880576,sse/880867,sse/880576 重组股,sse/880867 昨高换手,2389,0.21110962394531993,20,-0.11318759993869422,0.41726280814153,0.11825022209273346,16,0.12076133187202456,16,0.12076133187202456,16,0.22111305576256604,3,0.1082706336518948,False,True,,False,rejected:not_stable_not_significant
szse/399481,sse/880825,szse/399481 企债指数,sse/880825 预计转亏,940,0.5331417663149871,20,0.12032111302767068,0.42031268274432965,-0.0854546712946541,2,0.12046890558491334,2,0.12046890558491334,9,0.1612579197911534,2,0.1697322617986606,False,True,,False,rejected:not_stable_not_significant
sse/880330,sse/880774,sse/880330 化纤,sse/880774 昨日首板,1723,0.04811230637606233,20,-0.2204461559687868,0.5292131249007825,0.04645089386754777,10,0.11918796620401756,10,0.11918796620401756,10,0.14984584455130884,6,-0.11209707390603592,False,False,,False,rejected:sign_flips_between_halves
sse/880474,sse/880756,sse/880474 多元金融,sse/880756 机构吸筹,1146,0.4729490168494332,20,0.23645555212791725,0.608778998550043,0.5120114706251441,2,0.11900345356777389,2,0.11900345356777389,2,0.16747247322565173,2,0.08696261099091959,True,True,0.075,False,rejected:half-stable
sse/880892,sse/880895,sse/880892 高质押股,sse/880895 持续增长,1989,-0.04871631129218067,20,-0.15400831542637916,0.41135264206718863,0.4213580669139916,1,-0.11890667055039865,1,-0.11890667055039865,1,-0.19039517603129,2,-0.11034447074984349,True,True,0.01,True,"VALIDATED:half-stable,bootstrap<0.05"
sse/880497,sse/880677,sse/880497 综合类,sse/880677 活跃可转债,731,0.002556037369908403,20,0.16049192265711107,0.5523057613831468,0.6233106116032955,9,0.11807087522159511,9,0.11807087522159511,3,-0.14091946465305139,10,-0.18289052191277325,False,True,,False,rejected:not_stable_not_significant
sse/880877,sse/880822,sse/880877 户数减少,sse/880822 昨收活跃,1341,0.634039001292946,20,-0.11802655115705529,0.4354614622216808,0.39548829109687306,2,0.11777126683943326,34,0.15509308499010457,2,0.10445535355241642,4,0.13424141177281257,True,True,0.0475,True,"VALIDATED:half-stable,bootstrap<0.05"
sse/880455,sse/880677,sse/880455 供气供热,sse/880677 活跃可转债,731,-0.05633399484207526,20,0.17962669572094803,0.5898512205485829,0.4078131217223391,3,-0.11743346086134596,60,0.12753302044034506,3,-0.12701773222184545,10,-0.1719900982765652,False,True,,False,rejected:not_stable_not_significant
sse/880873,sse/880772,sse/880873 个人持股,sse/880772 最近闪拉,1038,-0.36203094047245793,20,0.2615584823247932,0.5753007212503787,0.10906151003147956,14,0.11705494886229886,44,0.1444052937532558,5,0.07237044323299267,14,0.16531709712251483,False,True,,False,rejected:not_stable_not_significant
sse/880421,sse/880772,sse/880421 广告包装,sse/880772 最近闪拉,1038,-0.3586156095878703,20,0.3203727247429945,0.48638667923243717,0.0999080745993558,14,0.11701391418816,44,0.1473307811753561,12,0.12171109432441896,14,0.1620457039560722,True,True,0.1775,False,rejected:half-stable
sse/880538,sse/880772,sse/880538 参股金融,sse/880772 最近闪拉,1038,-0.5661537693839032,20,0.19173680325015818,0.3994662130916998,0.10094370847468193,14,0.11673327273948203,44,0.19008157785595986,12,0.11183350833917191,14,0.18035693060856292,True,True,0.235,False,rejected:half-stable
sse/880372,sse/880677,sse/880372 食品饮料,sse/880677 活跃可转债,731,-0.07267881281193028,20,0.27623754699931796,0.6396399342375687,0.43019156499271805,15,-0.11612954681531706,15,-0.11612954681531706,5,0.13539941333253275,15,-0.1953765097963791,False,False,,False,rejected:sign_flips_between_halves
sse/880465,sse/880756,sse/880465 交通设施,sse/880756 机构吸筹,1146,-0.03166586748561317,20,0.15485387187916233,0.5734857295070359,0.2640918471279209,7,-0.11604910962467935,7,-0.11604910962467935,18,-0.11615277942272206,12,-0.16111547822042038,False,True,,False,rejected:not_stable_not_significant
sse/880772,sse/880770,sse/880772 最近闪拉,sse/880770 昨日上榜,836,-0.14055349717580362,20,-0.37979328051665606,0.9333807242156299,0.06476410990973641,12,-0.11601287260973903,12,-0.11601287260973903,3,-0.17918766667800198,15,-0.2338030280019323,False,True,,False,rejected:not_stable_not_significant
sse/880330,sse/880825,sse/880330 化纤,sse/880825 预计转亏,940,0.3120243570265335,20,-0.16933041492682877,0.5457347059194109,0.4239829052462198,1,0.1157519075696607,1,0.1157519075696607,19,0.152645425984913,1,0.2193336757888347,False,True,,False,rejected:not_stable_not_significant
sse/880874,sse/880620,sse/880874 昨曾涨停,sse/880620 券商金股,1042,-0.18345651734308863,20,-0.17934473901688952,0.2121522517436521,-0.01880801073023111,11,-0.1157049843817297,60,-0.3246386261918033,6,0.11726620553100356,11,-0.14179683539174529,False,False,,False,rejected:sign_flips_between_halves
sse/880816,sse/880825,sse/880816 密集调研,sse/880825 预计转亏,940,0.5204073507770941,20,-0.13917993456130678,0.4098589911974797,0.5466029163995728,1,0.11568761472317986,1,0.11568761472317986,12,0.17817332236696545,1,0.19395634132145492,False,True,,False,rejected:not_stable_not_significant
sse/880360,sse/880773,sse/880360 农林牧渔,sse/880773 最近闪跌,983,-0.21302251474825284,20,0.10752228212251538,0.4261800079114355,0.1464558347023526,7,0.11504929012031409,7,0.11504929012031409,5,0.1328157449490697,1,-0.14670085767735871,False,False,,False,rejected:sign_flips_between_halves
